Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,zscore,MSSubClass_target_enc,MSZoning_target_enc,Neighborhood_target_enc,Condition1_target_enc,Condition2_target_enc,BldgType_target_enc,HouseStyle_target_enc,RoofStyle_target_enc,Exterior1st_target_enc,Exterior2nd_target_enc,Foundation_target_enc,SaleType_target_enc,SaleCondition_target_enc,LotConfig_target_enc,LandSlope_target_enc,Functional_target_enc,MasVnrType_target_enc,GarageType_target_enc,CentralAir_N,CentralAir_Y,PavedDrive_N,PavedDrive_P,PavedDrive_Y,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,Utilities_AllPub,Utilities_NoSeWa,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall
1165,80,RL,68.0,16157,Pave,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978-01-01,1978-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,0,3,3,PConc,4,3,ALQ,680,Rec,391,289,1360,5,1432,0,0,1432,1,0,1,1,2,1,4,5,Typ,1,3,Attchd,1978-01-01,Unf,2,588,3,3,168,180,0,0,0,0,0,6,2007-01-01,WD,Normal,194000,-0.15888756158001005,174164.5658582144,191925.80193880785,222477.63968907177,143225.61169611875,181840.14435429464,185765.49400541733,170994.89606415533,173024.94176154427,179727.01792512444,171839.7043835051,223161.76239724827,173156.7749954454,175769.36378286793,176385.80454269945,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1166,20,RL,79.0,9541,Pave,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009-01-01,2009-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,268,4,3,PConc,4,3,Unf,0,Unf,0,1502,1502,5,1502,0,0,1502,0,0,2,0,3,1,4,7,Typ,0,4,Attchd,2009-01-01,RFn,2,644,3,3,0,114,0,0,0,0,0,9,2009-01-01,New,Partial,233170,-0.025630475048444255,186187.2381501979,191925.80193880785,314138.4934731625,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,173024.94176154427,212956.08887786308,213349.97984493064,223161.76239724827,274717.58830423374,271594.71316354786,178004.31580896085,180150.96165943588,183843.44039975764,269088.0355973869,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1167,20,RL,64.0,10475,Pave,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008-01-01,2008-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,72,4,3,PConc,4,3,Unf,0,Unf,0,1694,1694,5,1694,0,0,1694,0,0,2,0,3,1,4,7,Typ,0,4,Attchd,2008-01-01,RFn,3,776,3,3,160,33,0,0,0,0,0,2,2010-01-01,WD,Normal,245350,0.33987467658099335,186187.2381501979,191925.80193880785,198323.76790332882,185163.20235761424,181840.14435429464,185765.49400541733,176896.93649462832,173024.94176154427,212956.08887786308,213349.97984493064,223161.76239724827,173156.7749954454,175769.36378286793,182773.74126300955,180150.96165943588,183843.44039975764,269088.0355973869,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1168,60,RL,58.0,10852,Pave,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000-01-01,2000-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,3,PConc,4,3,GLQ,786,Unf,0,173,959,5,959,712,0,1671,1,0,2,1,3,1,3,7,Typ,1,3,Attchd,2000-01-01,Fin,2,472,3,3,0,38,0,0,0,0,0,2,2006-01-01,WD,Normal,173000,0.29609020529205027,242861.17128833788,192140.4886905827,195248.8483118722,181838.1382821568,181733.4349959794,186579.96456780235,210867.5381891463,172057.78287685383,213481.39406255822,214349.15087426855,226077.88022137442,173987.6003887277,175498.35820721005,176793.1023585533,180374.6693098701,183946.41354884257,173977.4958446567,203588.0265268703,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1169,70,RL,120.0,13728,Pave,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935-01-01,1986-01-01,Hip,CompShg,Stucco,Stucco,BrkFace,0,3,3,CBlock,3,3,Rec,626,Unf,0,501,1127,5,1236,872,0,2108,0,0,2,0,4,1,4,7,Typ,2,3,Basment,1935-01-01,Unf,2,540,3,3,0,0,0,0,90,0,0,7,2008-01-01,WD,Normal,235000,1.1279951597819682,168145.35908849136,192140.4886905827,127619.67429918046,184934.2195220277,181733.4349959794,186579.96456780235,210867.5381891463,220102.93273072524,168621.44147233653,161094.3581390032,150644.54201427253,173987.6003887277,175498.35820721005,181500.94309787193,180374.6693098701,183946.41354884257,173977.4958446567,170316.5576492672,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1170,60,RL,118.0,35760,Pave,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995-01-01,1996-01-01,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378,4,4,PConc,5,3,GLQ,1387,Unf,0,543,1930,5,1831,1796,0,3627,1,0,3,1,4,1,4,10,Typ,1,3,Attchd,1995-01-01,Fin,3,807,3,3,361,76,0,0,0,0,0,7,2006-01-01,WD,Normal,625000,4.019673937516946,234904.53438134433,191925.80193880785,297694.3148834019,185163.20235761424,181840.14435429464,185765.49400541733,209382.73240476946,214618.50693624382,162608.63613184224,167115.9440198576,223161.76239724827,173156.7749954454,175769.36378286793,214234.7110535318,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1171,80,RL,76.0,9880,Pave,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977-01-01,1977-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,0,3,3,CBlock,3,3,ALQ,522,Unf,0,574,1096,3,1118,0,0,1118,1,0,1,0,3,1,3,6,Typ,1,1,Attchd,1977-01-01,Fin,1,358,3,3,203,0,0,0,0,576,0,7,2008-01-01,WD,Normal,171000,-0.7566407783073195,169661.3743688527,190260.49364406467,160022.74080309266,184575.01446514972,180869.57415618957,185607.41429554246,166652.53953464294,170075.5277296531,173756.29356740505,166170.83274865636,150091.7375878606,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,201689.24412353052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1172,20,RL,76.0,9120,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958-01-01,1958-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,0,3,3,CBlock,3,3,ALQ,662,Unf,0,599,1261,5,1261,0,0,1261,1,0,1,0,3,1,3,6,Typ,1,3,Attchd,1958-01-01,RFn,2,433,3,3,0,0,0,0,288,0,1400,11,2008-01-01,WD,Normal,163000,-0.4844155872499779,185216.1846759538,189772.0384814444,148453.1461282202,183624.4474363544,180789.40361355388,185083.46198713017,177178.97838908725,216884.29135920724,151143.1765102574,151674.15373026632,149535.70819401578,173042.95920722766,174398.3419038756,177020.1929190284,179688.108060337,183289.00329243232,172172.48635921977,202204.7276042004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1173,160,FV,35.0,4017,Pave,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006-01-01,2007-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,4,3,PConc,4,3,Unf,0,Unf,0,625,625,5,625,625,0,1250,0,0,2,1,2,1,4,5,Typ,0,4,Detchd,2006-01-01,Fin,2,625,3,3,0,54,0,0,0,0,0,3,2008-01-01,WD,Normal,171900,-0.505355986562081,140282.74728659785,214693.91991520138,224447.09034706952,184091.9431636991,180681.53851065293,176716.91951452257,210198.1701528621,170902.793076039,149152.2673895285,149289.16340192044,225753.70601036132,173250.85997574835,175696.38306722682,176297.29673116092,179604.677141225,182392.14794844048,172511.2545927356,133973.39126272922,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1174,50,RL,138.0,18030,Pave,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946-01-01,1994-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,3,CBlock,3,3,Rec,152,BLQ,469,977,1598,3,1636,971,479,3086,0,0,3,0,3,1,5,12,Maj1,1,4,None,1801-01-01,None,0,0,0,0,122,0,0,0,0,0,0,3,2007-01-01,WD,Normal,200500,2.9897870258944157,142373.6442240662,190260.49364406467,209064.0228975414,184575.01446514972,180869.57415618957,185607.41429554246,142495.68393386318,170075.5277296531,150508.22703138867,151109.1377764395,150091.7375878606,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,156400.858549181,173478.0655940962,107033.07664843941,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1175,70,RL,80.0,16560,Pave,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,3,BrkTil,4,3,Rec,503,Unf,0,449,952,3,1170,1175,0,2345,0,0,2,1,4,1,3,9,Typ,1,4,Detchd,1932-01-01,Unf,2,360,3,3,0,0,0,0,0,0,0,7,2006-01-01,WD,Normal,239000,1.579165581324555,164930.5018693348,190260.49364406467,199904.58171218354,184575.01446514972,180869.57415618957,185607.41429554246,210916.23696172572,170075.5277296531,149608.72652732246,147244.12044056185,135183.73438800062,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,136270.174156742,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1176,50,RL,85.0,10678,Pave,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992-01-01,2000-01-01,Hip,CompShg,HdBoard,HdBoard,BrkFace,337,4,3,PConc,4,3,GLQ,700,Unf,0,983,1683,5,2129,743,0,2872,0,0,2,1,4,1,4,9,Typ,1,3,Attchd,1992-01-01,Fin,2,541,3,3,0,33,0,0,0,0,0,4,2007-01-01,WD,Normal,285000,2.582401075640772,146263.04405776437,189772.0384814444,307789.7686042524,183624.4474363544,180789.40361355388,185083.46198713017,144920.19847265727,216884.29135920724,160397.10478789345,165373.06020077315,223999.68052545053,173042.95920722766,174398.3419038756,177020.1929190284,179688.108060337,183289.00329243232,172172.48635921977,202204.7276042004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1177,20,RL,37.0,6951,Pave,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984-01-01,1985-01-01,Gable,CompShg,HdBoard,Plywood,BrkFace,0,3,3,CBlock,3,3,ALQ,658,Unf,0,218,876,3,923,0,0,923,1,0,1,0,3,1,3,5,Typ,0,4,Attchd,1984-01-01,Unf,1,264,3,3,362,0,0,0,0,0,0,10,2008-01-01,WD,Normal,119500,-1.127856947930967,183872.15971795493,190260.49364406467,160022.74080309266,184575.01446514972,180869.57415618957,185607.41429554246,175418.7227577337,170075.5277296531,166007.6768175583,166170.83274865636,150091.7375878606,173756.05450523144,174806.9266139117,221806.40700395382,180044.32093441885,183708.1387975448,173478.0655940962,201689.24412353052,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1178,50,RM,60.0,3950,Pave,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926-01-01,2004-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,3,CBlock,3,3,Rec,468,Unf,0,350,818,3,818,406,0,1224,0,0,1,0,3,1,3,5,Typ,0,4,Detchd,1926-01-01,Unf,1,210,3,3,0,0,116,0,0,0,0,12,2009-01-01,WD,Normal,115000,-0.5548514758452341,142373.6442240662,128351.31974766144,133176.56416143238,143229.66511600168,180869.57415618957,185607.41429554246,142495.68393386318,170075.5277296531,150508.22703138867,151109.1377764395,150091.7375878606,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,136270.174156742,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1179,50,RL,54.0,7681,Pave,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,3,BrkTil,3,3,Unf,0,Unf,0,731,731,5,820,523,0,1343,0,0,1,1,3,1,3,7,Typ,1,4,Detchd,1921-01-01,Unf,1,186,2,3,192,0,102,0,0,0,0,7,2009-01-01,WD,Normal,154900,-0.32831442874157224,145810.84995979376,192140.4886905827,210357.20415608672,184934.2195220277,181733.4349959794,186579.96456780235,145731.26876268862,172057.78287685383,153708.78009525512,150729.53681142154,132319.84223850467,173987.6003887277,175498.35820721005,185110.7218374653,180374.6693098701,183946.41354884257,173977.4958446567,135047.24401049083,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1180,20,RL,77.0,8335,Pave,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954-01-01,1954-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,3,Slab,0,0,None,0,None,0,0,0,4,1124,0,0,1124,0,0,1,0,3,1,3,5,Min2,1,4,None,1801-01-01,None,0,0,0,0,0,36,190,0,0,0,0,4,2006-01-01,WD,Normal,93000,-0.7452187423188995,186530.65479001423,192140.4886905827,127619.67429918046,184934.2195220277,181733.4349959794,186579.96456780235,176621.86426553177,172057.78287685383,153708.78009525512,150729.53681142154,119985.87976680385,173987.6003887277,175498.35820721005,181500.94309787193,180374.6693098701,153449.89682836598,173977.4958446567,108155.20850480109,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1181,60,RL,85.0,11170,Pave,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,1990-01-01,1991-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,3,Wood,4,3,LwQ,1216,Unf,0,0,1216,5,1298,1216,0,2514,0,0,2,1,4,1,3,8,Typ,0,4,Attchd,1990-01-01,Fin,2,693,3,3,0,0,0,0,0,0,0,4,2006-01-01,WD,Normal,250000,1.9008862616650497,236535.4423042991,189772.0384814444,236080.79339793796,183624.4474363544,180789.40361355388,185083.46198713017,207719.191607084,171598.9745324658,151143.1765102574,151674.15373026632,173094.9421908681,173042.95920722766,174398.3419038756,180907.15160621432,179688.108060337,183289.00329243232,172172.48635921977,202204.7276042004,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1182,120,RM,64.0,5587,Pave,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008-01-01,2008-01-01,Hip,CompShg,CemntBd,CmentBd,Stone,186,5,3,PConc,5,3,GLQ,1480,Unf,0,120,1600,5,1652,0,0,1652,1,1,2,0,2,1,4,5,Typ,1,4,Attchd,2008-01-01,Fin,2,482,3,3,162,53,0,153,0,0,0,11,2008-01-01,New,Partial,392500,0.25992042466205384,191783.62459364487,126431.33112205505,201778.8172899147,184091.9431636991,180681.53851065293,176716.91951452257,174056.17108050353,219356.57153482703,223221.54806177918,218230.0691410784,225753.70601036132,265165.2336171889,262257.8518782315,176297.29673116092,188965.23440234613,182392.14794844048,256257.93447200066,203719.14639097417,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1183,60,RL,160.0,15623,Pave,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996-01-01,1996-01-01,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,0,4,3,PConc,5,3,GLQ,2096,Unf,0,300,2396,5,2411,2065,0,4476,1,0,3,1,4,1,5,10,Typ,2,3,Attchd,1996-01-01,Fin,3,813,3,3,171,78,0,0,0,555,0,7,2007-01-01,WD,Abnorml,745000,5.635892029878365,234904.53438134433,191925.80193880785,297694.3148834019,185163.20235761424,181840.14435429464,185765.49400541733,209382.73240476946,214618.50693624382,147842.4766187789,191454.6139525769,223161.76239724827,173156.7749954454,142617.28089685805,182773.74126300955,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1184,30,RL,60.0,10800,Pave,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920-01-01,1950-01-01,Hip,CompShg,Stucco,Stucco,BrkFace,0,3,3,BrkTil,3,3,Rec,821,Unf,0,299,1120,5,1130,0,0,1130,1,0,1,0,2,1,3,5,Typ,1,4,Detchd,1970-01-01,Unf,2,720,3,3,229,0,0,0,0,0,0,6,2006-01-01,WD,Normal,120000,-0.7337967063304796,103277.02703959453,190260.49364406467,133176.56416143238,184575.01446514972,180869.57415618957,185607.41429554246,175418.7227577337,220821.72487892277,174215.8519711338,164629.94381344307,135183.73438800062,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,136270.174156742,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1185,20,RL,50.0,35133,Grvl,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963-01-01,1963-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,226,3,3,CBlock,3,3,Rec,1159,Unf,0,413,1572,4,1572,0,0,1572,1,0,1,1,3,1,3,5,Typ,2,3,2Types,1963-01-01,RFn,3,995,3,3,0,263,0,0,263,0,0,5,2007-01-01,WD,Normal,186700,0.10762661148312153,184114.31012750248,190822.63039667328,232610.2109815577,184091.9431636991,180681.53851065293,185778.89631424958,174056.17108050353,219356.57153482703,149152.2673895285,149289.16340192044,149175.89220882507,173250.85997574835,175696.38306722682,176297.29673116092,188965.23440234613,182392.14794844048,172511.2545927356,162566.45953360767,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1186,50,RL,60.0,9738,Pave,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924-01-01,1950-01-01,Gable,CompShg,AsbShng,AsbShng,BrkFace,0,3,4,BrkTil,3,3,BLQ,392,Unf,0,392,784,4,949,272,0,1221,1,0,1,0,4,1,3,7,Typ,0,4,Attchd,1965-01-01,Unf,1,392,3,3,0,0,236,0,0,0,0,3,2006-01-01,WD,Normal,104900,-0.560562493839444,146138.92029945826,190822.63039667328,129487.83451032192,184091.9431636991,180681.53851065293,185778.89631424958,146239.85963980705,170902.793076039,121189.3140636227,127798.77976680384,134831.34058856312,173250.85997574835,175696.38306722682,176297.29673116092,179604.677141225,182392.14794844048,172511.2545927356,203719.14639097417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1187,190,RL,107.0,10615,Pave,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900-01-01,1970-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,3,CBlock,2,3,BLQ,440,Unf,0,538,978,3,1014,685,0,1699,1,0,2,0,3,2,3,7,Typ,0,4,CarPort,1920-01-01,Unf,2,420,2,2,0,74,0,0,0,0,0,8,2009-01-01,WD,Abnorml,95000,0.34939303990467657,144598.46066678595,191925.80193880785,129596.45045794015,137072.96655562086,170444.09922267948,142448.52480566988,209382.73240476946,173024.94176154427,162608.63613184224,167115.9440198576,151115.43088185362,173156.7749954454,142617.28089685805,182773.74126300955,199957.60693572063,183843.44039975764,173473.4350568672,138409.50733354437,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1188,20,RL,89.0,12461,Pave,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994-01-01,1995-01-01,Gable,CompShg,ImStucc,ImStucc,BrkFace,0,4,3,PConc,4,3,GLQ,1456,Unf,0,168,1624,5,1624,0,0,1624,1,0,2,0,2,1,4,5,Typ,1,2,Attchd,1994-01-01,RFn,3,757,3,3,0,114,192,0,0,0,0,7,2006-01-01,WD,Normal,262000,0.20661759004942754,184114.31012750248,190822.63039667328,328474.51653711323,184091.9431636991,180681.53851065293,185778.89631424958,174056.17108050353,170902.793076039,180932.91906721535,225954.6139525769,225753.70601036132,173250.85997574835,175696.38306722682,182859.94490500522,179604.677141225,182392.14794844048,172511.2545927356,203719.14639097417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1189,60,RL,68.0,8935,Pave,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002-01-01,2002-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,95,4,3,PConc,4,3,Unf,0,Unf,0,831,831,5,831,829,0,1660,0,0,2,1,3,1,4,7,Typ,0,4,Attchd,2002-01-01,RFn,2,493,3,3,144,68,0,0,0,0,0,7,2009-01-01,WD,Normal,195000,0.2751498059799471,240153.3508005577,190260.49364406467,198907.637566975,184575.01446514972,180869.57415618957,185607.41429554246,210916.23696172572,170075.5277296531,213178.04756149533,214336.1233714828,225912.44170630813,173756.05450523144,174806.9266139117,176668.45525757904,180044.32093441885,183708.1387975448,173478.0655940962,201689.24412353052,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1190,60,RL,60.0,7500,Pave,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999-01-01,1999-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,3,PConc,3,3,Unf,0,Unf,0,994,994,4,1028,776,0,1804,0,0,2,1,3,1,4,7,Typ,1,3,Attchd,1999-01-01,Fin,2,442,3,3,140,60,0,0,0,0,0,6,2010-01-01,WD,Normal,189000,0.5492786697020253,234904.53438134433,191925.80193880785,191314.93616429096,185163.20235761424,181840.14435429464,185765.49400541733,209382.73240476946,173024.94176154427,212956.08887786308,213349.97984493064,223161.76239724827,173156.7749954454,175769.36378286793,178004.31580896085,180150.96165943588,183843.44039975764,173473.4350568672,202740.10370762297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
